Time,GateAngle,GateAngle,GateAngle,GateAngle,GateAngle,GateAngle,GateAngle,GateAngle,GateForceX,GateForceX,GateForceX,GateForceX,GateForceX,GateForceX,GateForceX,GateForceX,GateAngleVel,GateAngleVel,GateAngleVel,GateAngleVel,GateAngleVel,GateAngleVel,GateAngleVel,GateAngleVel,Speed,Distance,Accel,Roll Angle,Pitch Angle,Yaw Angle,Normalized Time
,1,2,3,4,5,6,7,8,1,2,3,4,5,6,7,8,1,2,3,4,5,6,7,8,Boat,Boat,Boat,Boat,Boat,Boat,Boat
2999760,-44,-47.25,-47.8125,-46.875,-49.125,-48.5,-48.9375,-44.8125,17.5625,17.625,18.9375,12.625,14.625,14.5,3.8125,12.75,16.14551,35.46804,44.9991,31.926443,38.957554,64.946617,50.363575,64.477875,3.789063,2881.117188,-8.875,2.703125,0.84375,0.25,-6.666664
2999780,-43.6875,-46.75,-46.8125,-46.625,-48.6875,-47.125,-48.9375,-43.125,16.5625,17.8125,21.5625,10.75,14.1875,16.375,6.625,12.8125,25.832815,50.676067,63.123737,50.051083,54.790569,82.706673,70.988159,76.300552,3.578125,2881.144531,-9.234375,2.734375,1,0.265625,-5.333336
2999800,-43.125,-46.3125,-44.6875,-45.5625,-47.125,-44.5,-46.25,-41.375,15.25,14.5,31.4375,12.25,19.375,22.3125,14.75,14.3125,41.61375,64.425797,80.675468,66.925743,68.696541,96.92514,90.831512,87.394081,3.445313,2881.144531,-7.613281,2.859375,1.15625,0.25,-4
2999820,-42.5625,-44,-42.3125,-43.0625,-45.3125,-41.5,-42,-39.25,13.9375,15.5,43.0625,16.4375,25.875,27.625,22.6875,17.25,58.696739,77.133873,93.696037,80.362976,80.987961,106.61245,106.195786,96.091827,3.296875,2881.144531,-4.964844,3.03125,1.265625,0.25,-2.666664
2999840,-41.5,-41.6875,-40.0625,-40.75,-43.3125,-38.75,-40.0625,-37.3125,15.6875,19.9375,57.0625,20.75,32.25,36.5,35.3125,23.1875,74.998451,88.383591,102.081223,92.02935,88.435677,110.987289,115.31012,101.716652,3.164063,2881.144531,-2.460938,3.203125,1.359375,0.25,-1.333336
2999860,-39.3125,-39.625,-37.9375,-38.875,-41.25,-36.9375,-38,-35.5,18,23,71,25.125,40.1875,49.25,52.75,31,88.53978,94.893814,103.331139,98.487488,93.800087,107.758125,116.195442,105.310257,3.109375,2881.144531,1.105469,3.296875,1.375,0.25,0
2999880,-36.5625,-37.6875,-35.875,-37,-39.375,-35.0625,-35.8125,-33.0625,20.75,29.125,79.3125,31.6875,48.3125,57.875,65.9375,43.0625,98.904205,98.591713,100.622925,100.675003,95.779274,100.779167,106.924873,107.237366,3.097656,2881.144531,3.226563,3.40625,1.328125,0.25,1.333333
2999900,-34.5625,-36.1875,-34.0625,-35.25,-37.5,-33.375,-33.9375,-30.8125,23.375,39.625,82.3125,38.0625,53.5,63.375,74.25,56.4375,106.299889,97.7584,98.487549,99.216698,96.091766,95.466782,98.539635,108.539429,3.078125,2881.144531,3.074219,3.453125,1.25,0.25,2.666667
2999920,-32.4375,-34.0625,-32.25,-33.125,-35.875,-31.375,-31.8125,-28.625,25.6875,46.125,82.1875,41.0625,55.8125,67.1875,77.9375,67.5,109.112259,98.27916,98.174995,99.945793,97.029182,94.685486,98.070831,108.643524,3.066406,2881.144531,3.398438,3.484375,1.1875,0.25,4
2999940,-30.375,-32.375,-30.3125,-31.25,-33.875,-29.625,-30,-26.375,27.125,50.875,79,45.0625,57.625,68.6875,79,75.8125,108.278946,100.72702,99.529129,103.799873,99.424965,96.925018,98.331238,108.487274,3.0625,2881.144531,3.609375,3.53125,1.109375,0.25,5.333333
2999960,-28.3125,-30.125,-28.375,-28.9375,-31.625,-27.75,-28.3125,-24.375,27.6875,57.0625,75,48.5,58.9375,68.1875,75.0625,79.0625,108.122765,104.320763,102.237473,108.070686,103.435364,99.737526,99.581276,106.664467,3.046875,2881.144531,2.941406,3.546875,1.046875,0.25,6.666667
2999980,-26.0625,-27.875,-26.25,-26.9375,-29.8125,-25.6875,-26.25,-22.0625,29,61.75,70.8125,53,59.6875,68.375,69.375,76.4375,109.945648,108.331093,106.924873,111.872688,108.383179,103.85202,101.76873,105.987396,3,2881.199219,1.589844,3.5625,1.015625,0.265625,8
3000000,-23.875,-25.75,-24.0625,-24.75,-27.5625,-23.375,-24.1875,-20.25,31.4375,65.8125,67.5625,58.375,61.1875,68.8125,64.6875,73.125,111.716377,110.830978,110.830978,114.945473,113.487167,107.133141,105.101929,105.883163,2.941406,2881.199219,0.6875,3.59375,0.984375,0.265625,9.333333
3000020,-21.625,-23.5,-21.8125,-22.125,-25.1875,-21.375,-21.9375,-18,34.1875,70.25,65.875,63.5,64,70.3125,59.25,68.3125,114.47673,113.070511,114.841309,117.601662,118.226654,110.62265,109.216423,105.518585,2.949219,2881.230469,0.757813,3.609375,0.984375,0.265625,10.666667
3000040,-19.1875,-21.1875,-19.5,-19.6875,-22.75,-19.125,-19.6875,-15.9375,36.875,73.6875,66.1875,68.1875,67,72.1875,55,63.5625,116.299606,113.591331,117.341255,119.059967,121.924492,112.39344,112.653854,106.768562,2.886719,2881.285156,0.5,3.625,0.96875,0.265625,12
3000060,-17,-18.875,-16.875,-17.375,-20.1875,-16.625,-17.5625,-13.75,38.875,75.5625,66.75,71.5,70.375,73,52.25,59.6875,117.862,112.75795,118.955727,120.674438,125.88266,114.112083,114.893318,108.851784,2.882813,2881.367188,1.347656,3.625,0.953125,0.265625,13.333333
3000080,-14.625,-16.5,-14.625,-14.875,-17.6875,-14.375,-15,-11.5625,39.625,76.3125,67.5,73.375,73.5,72.625,48.875,56.5,118.330818,110.883057,119.841202,120.414108,127.757698,115.153801,116.247528,111.560127,2.925781,2881.453125,2.332031,3.65625,0.921875,0.265625,14.666667
3000100,-12,-14.3125,-12,-12.5625,-14.875,-12.0625,-12.6875,-9.5625,38.9375,75.5,67.9375,73.25,75.25,71.1875,45.875,53.8125,119.63295,110.883125,120.882919,118.226723,129.37233,117.39341,116.976753,113.9039,3.019531,2881.535156,3.03125,3.65625,0.875,0.265625,16
3000120,-9.75,-12,-9.8125,-10.125,-12.4375,-9.9375,-10.375,-7.125,37.125,71.9375,66.75,70.9375,76.4375,68.25,42.625,51.9375,120.935074,111.872757,121.14341,117.289314,130.205719,119.476776,119.060112,116.456001,3.121094,2881.59375,3.519531,3.65625,0.8125,0.265625,17.333334
3000140,-7.25,-10.125,-7.375,-7.6875,-9.8125,-7.375,-7.9375,-4.5625,34.375,66.6875,63.75,66.6875,76.4375,64.3125,39.0625,50.0625,123.591278,113.435226,121.403816,118.435127,130.778625,122.080887,120.778831,118.955948,3.226563,2881.621094,3.839844,3.625,0.765625,0.265625,18.666666
3000160,-5.125,-8.25,-5,-5.4375,-7.25,-5.0625,-5.6875,-2.3125,30.9375,60.75,59.9375,60.875,74.6875,59.5,34.9375,47.6875,125.20575,115.674698,122.757881,119.112122,130.986877,125.414078,122.914131,122.757881,3.300781,2881.703125,4.097656,3.609375,0.6875,0.265625,20
3000180,-2.375,-5.4375,-2.375,-3.375,-4.5,-2.4375,-3.3125,0.25,26.8125,55,55.9375,54.375,71.875,54.1875,31.25,44.8125,126.299553,118.90387,123.278778,121.299652,130.361969,128.95575,126.039139,126.403717,3.332031,2881.789063,3.96875,3.578125,0.625,0.265625,21.333334
3000200,0.1875,-2.875,0,-0.9375,-1.9375,0.25,-0.5,2.625,23.375,48.6875,52,47.3125,67.6875,48.375,27.9375,41.125,127.184952,121.976723,125.205826,123.591278,129.997391,131.664032,128.7995,127.445366,3.425781,2881.875,3.585938,3.5625,0.546875,0.265625,22.666666
3000220,3,-0.4375,2.5625,1.9375,0.75,3,1.9375,5.1875,20.5625,43.9375,48.4375,40.6875,62.6875,43.3125,25.625,37.25,127.185028,125.362152,125.41423,125.830894,127.601692,132.966171,130.309967,129.528732,3.519531,2881.957031,3.449219,3.53125,0.484375,0.265625,24
3000240,5.5,2.0625,5.125,4.3125,3.3125,5.625,4.8125,8.125,19.125,40.0625,44.75,34.4375,56.9375,39.5625,25.625,32.6875,126.299629,126.820457,125.674644,128.591248,124.841324,133.799484,130.362045,130.882874,3.613281,2882.042969,3.636719,3.53125,0.421875,0.265625,25.333334
3000260,8,4.625,7.5625,7.0625,5.8125,8.4375,7.5,10.8125,17.9375,35.8125,40.5625,29.125,49.9375,36.3125,26.75,28.25,123.382942,126.039139,125.205826,130.049484,121.924644,132.080688,128.539093,132.236938,3.707031,2882.152344,3.925781,3.515625,0.34375,0.265625,26.666666
3000280,10.3125,7.125,10.25,9.6875,8.25,11,10.125,13.125,15.9375,30.875,36.25,24.3125,42.125,33.6875,27.5,23.9375,119.42469,125.30999,124.164177,128.434921,119.372612,129.789063,125.101662,133.070251,3.804688,2882.238281,4.128906,3.515625,0.265625,0.265625,28
3000300,12.8125,9.6875,12.5625,12.1875,10.375,13.6875,12.5625,16.0625,11.9375,25.125,31.125,20.125,33.6875,31.3125,27.8125,21.0625,112.914406,123.018372,122.289215,126.247475,117.237236,126.924538,121.560066,132.184845,3.925781,2882.347656,3.847656,3.515625,0.171875,0.265625,29.333334
3000320,15.0625,12.1875,15.125,14.875,12.6875,16.25,14.8125,18.4375,7.375,19,26.1875,16.3125,25.3125,27.9375,24.4375,19.4375,102.081291,119.789268,120.205925,124.216263,115.570602,124.268341,116.299751,129.893234,4.011719,2882.433594,3.617188,3.53125,0.09375,0.28125,30.666666
3000340,17.375,14.75,17.5625,17.3125,15.0625,18.5,17.125,21.375,3.9375,13.375,20.9375,12.875,17.375,22.25,17.8125,18.9375,86.664932,114.685204,113.799805,121.247574,111.976921,118.070549,112.393585,126.924538,4.113281,2882.546875,3.125,3.5625,0.015625,0.28125,32
3000360,19.25,17,19.75,19.5,17.3125,20.9375,19.375,23.9375,1.5625,9.5625,16,9.625,10.9375,15.0625,10,17.8125,83.331612,105.518654,101.612488,111.872688,103.747856,105.831146,108.383179,123.851608,4.171875,2882.628906,2.789063,3.5625,-0.046875,0.28125,33.333332
3000380,20.6875,18.9375,22.0625,22,19.6875,23.25,21.5,26.375,0.5625,6.0625,10.375,6.9375,6,8.5625,4.1875,15.4375,83.487808,94.997978,100.258286,103.956123,102.081161,101.352013,102.237411,120.101608,4.257813,2882.742188,2.300781,3.5625,-0.109375,0.28125,34.666668
3000400,21,21.0625,24.3125,24.1875,21.875,25.625,23.4375,28.6875,0,2.9375,5.4375,4,2.3125,3.5,2,12.0625,82.967033,82.185806,94.685547,99.112534,97.966728,93.331406,95.51886,118.174644,4.292969,2882.855469,1.738281,3.546875,-0.15625,0.28125,36
3000420,21,22.75,25.25,26.5,23.375,26.9375,25.625,30.6875,-0.1875,0.375,0.625,2.125,0.625,0.6875,2,8.5,81.300407,84.164932,84.737831,90.362717,85.519066,80.571251,89.998138,109.685234,4.355469,2882.964844,1.371094,3.546875,-0.1875,0.28125,37.333332
3000440,25.375,23.5,25.5,26.6875,23.875,26.9375,27.4375,32.9375,-3.25,-0.4375,-0.8125,0.1875,-0.4375,0,0.875,4.6875,76.977623,84.998299,71.196487,76.404716,70.311089,61.61335,79.165077,96.873062,4.414063,2883.050781,1.136719,3.515625,-0.234375,0.265625,38.666668
3000460,27.875,24.6875,29.875,28.75,27.3125,30.6875,28.5,35.375,-5.1875,-1.125,-17.25,-7.8125,-5.9375,-12,-0.375,1.75,71.769394,81.352539,50.051083,53.801006,46.509483,39.322128,64.686203,84.78997,4.394531,2883.160156,-2.410156,3.484375,-0.234375,0.265625,40
3000480,28.9375,25.1875,30.625,31.3125,28.6875,31.1875,29.875,37.8125,-4.3125,-2.6875,-27.125,-13.125,-14.625,-27.25,-3.9375,0.1875,61.665432,74.633919,28.489012,31.822279,20.416258,8.906072,44.842854,68.17572,4.351563,2883.273438,-2.210938,3.359375,-0.234375,0.265625,41.333332
3000500,29.8125,30.375,30.625,31.5625,27.875,30.9375,31.75,38.3125,-10.8125,-11.0625,-13.9375,-17.3125,-17.4375,-21.3125,-11.875,-21.3125,44.217808,64.529877,6.979018,7.291512,-1.927042,-16.510065,21.509958,47.290661,4.40625,2883.386719,1.265625,3.21875,-0.1875,0.265625,42.666668
3000520,29.8125,31.375,30.375,31.125,27.875,29.9375,31.5,38.3125,-15.25,-22.875,-19.875,-26.5625,-11.8125,-17.125,-30.5625,-24.75,16.978817,47.238609,-19.218353,-12.187248,-26.145294,-38.592953,-0.46874,19.84334,4.390625,2883.496094,-2.449219,3.21875,-0.140625,0.265625,44
3000540,30.3125,31.375,28.5625,29.25,25.6875,28.75,31.1875,39.5625,-12.6875,-23.0625,-16.75,-29.3125,-17.4375,-21.4375,-35.1875,-17.1875,-3.020771,23.384933,-51.092693,-40.676243,-53.280151,-68.019432,-25.989046,-12.603907,4.5,2883.582031,3.703125,3.359375,-0.1875,0.265625,45.333332
3000560,29.8125,31.625,27.75,28.75,24.125,25.375,29.875,39.0625,-15.5,-18,-13.1875,-17.1875,-21.0625,-31,-31.8125,-21.6875,-20.676657,-7.083187,-71.873512,-64.373672,-71.144363,-84.737831,-55.728016,-49.061485,4.65625,2883.695313,6.488281,3.734375,-0.234375,0.265625,46.666668
3000580,29.5,31.125,26.375,26.9375,23.625,24.4375,28.5,38.0625,-16.5,-20.125,-13.1875,-15.75,-18.6875,-17.5625,-16.3125,-13.5,-40.988735,-40.988735,-89.26899,-77.81089,-83.331612,-101.039581,-85.154488,-80.623337,4.804688,2883.804688,7.746094,4.09375,-0.359375,0.28125,48
3000600,28.6875,29.375,24.3125,26.25,21.625,23.5,27.4375,35.9375,-15.125,-27.625,-16.6875,-16.625,-14.375,-9.1875,-12.5,-7.25,-60.519585,-64.738243,-105.25824,-89.529404,-95.883438,-115.101791,-107.34153,-108.539429,4.867188,2883.917969,2.042969,4.34375,-0.4375,0.28125,49.333332
3000620,27.3125,28.125,22.0625,23.25,19.6875,20.4375,24.5625,32.9375,-14.9375,-18.3125,-14,-14.3125,-15,-6.8125,-11.8125,-11.875,-79.737984,-86.35244,-118.070549,-100.258408,-104.737488,-128.591171,-127.966187,-134.788971,4.921875,2884.03125,1.84375,4.484375,-0.5,0.28125,-49.333332
3000640,25.375,25.8125,19.0625,21.25,17.125,17.9375,21.25,28.6875,-15.5625,-12.4375,-7.8125,-9.9375,-11.5625,-5.9375,-13.5625,-13.75,-96.92514,-106.039543,-132.289017,-112.86232,-117.862221,-137.653488,-143.955444,-151.351135,4.980469,2884.140625,1.941406,4.484375,-0.546875,0.28125,-48
3000660,22.625,24.4375,16.4375,19.25,14.5625,14.25,17.8125,25.4375,-15.1875,-9,-7,-10.9375,-8.5625,-6.125,-11.625,-15,-113.956047,-120.414253,-142.184647,-121.820473,-131.768188,-150.674072,-157.601013,-163.955048,5.070313,2884.253906,3.449219,4.546875,-0.578125,0.28125,-46.666668
3000680,20.1875,20.8125,13.3125,16.4375,11.9375,11,14.625,22.8125,-12.1875,-11.8125,-6.25,-11.1875,-7.6875,-5.8125,-8.625,-12.75,-128.018265,-130.674469,-148.851181,-133.330658,-140.830505,-159.684296,-168.38205,-171.090317,5.128906,2884.367188,2.304688,4.546875,-0.640625,0.296875,-45.333332
3000700,17.875,17.8125,10.25,13.5,9.0625,7.4375,11.125,19.4375,-11.25,-13,-6.1875,-10.125,-7.9375,-5.8125,-6.1875,-9.4375,-138.538971,-140.778519,-152.34079,-142.393066,-147.288803,-160.205231,-173.798706,-175.882004,5.195313,2884.476563,2.566406,4.59375,-0.6875,0.296875,-44
3000720,14.875,15,7.0625,10.875,5.8125,4.625,7.8125,16.0625,-9.5625,-11,-6,-9.25,-7.25,-5.3125,-5.1875,-9.0625,-147.132553,-148.01796,-153.590775,-154.372009,-150.830399,-160.309387,-176.61116,-179.059021,5.273438,2884.589844,3.152344,4.65625,-0.765625,0.28125,-42.666668
3000740,11.6875,12.1875,4,8,2.5625,1.625,4.3125,12,-7.4375,-8.5,-5.125,-8.4375,-6.1875,-5.25,-5.1875,-10.6875,-153.694931,-154.996994,-154.788666,-163.538498,-151.715805,-157.392776,-179.059021,-184.996414,5.335938,2884.730469,2.824219,4.734375,-0.828125,0.28125,-41.333332
3000760,8.4375,9.1875,0.75,4.3125,-0.75,-1.9375,0.5,8.125,-7.125,-7.3125,-4.9375,-7.8125,-5.375,-4.625,-4.5625,-9.5625,-161.246765,-156.871857,-153.694839,-168.38205,-152.44487,-155.309387,-180.569305,-190.829514,5.390625,2884.84375,2.324219,4.8125,-0.875,0.28125,-40
3000780,5.25,5.9375,-2.125,0.25,-3.5625,-4.8125,-3.5625,4,-6.875,-6.875,-4.5,-7,-4.5625,-3.9375,-3.875,-7.4375,-167.548721,-161.715515,-153.017761,-168.798706,-151.81987,-152.496948,-180.985962,-193.381546,5.496094,2884.953125,3.019531,4.890625,-0.9375,0.28125,-38.666668
3000800,1.6875,2.5,-5.25,-3.375,-6.5625,-7.9375,-6.9375,0.25,-5.375,-6.1875,-4.125,-6.3125,-5.75,-3.5,-3.75,-6.625,-169.684097,-166.142502,-152.705276,-166.038345,-149.476166,-152.13237,-179.579742,-192.80864,5.558594,2885.066406,2.929688,4.984375,-1,0.28125,-37.333332
3000820,-1.6875,-0.9375,-8.3125,-6.6875,-9.125,-11,-10.5625,-3.4375,-4.75,-5.5,-3.875,-5.6875,-5.1875,-3.9375,-3.5,-5.875,-170.881989,-166.611252,-152.757355,-157.444763,-147.913696,-149.528259,-176.298553,-190.360764,5.609375,2885.207031,2.46875,5.046875,-1.046875,0.28125,-36
3000840,-5.3125,-4.375,-11.1875,-9.875,-12.4375,-13.875,-13.9375,-7.375,-3.875,-4.5,-4.125,-6.0625,-3.8125,-3.9375,-2.875,-5.4375,-170.725754,-165.413345,-151.924042,-144.528351,-147.340805,-146.872055,-171.14241,-189.006638,5.652344,2885.320313,2.007813,5.140625,-1.09375,0.28125,-34.666664
3000860,-8.875,-7.9375,-14.3125,-12.3125,-15.5,-16.625,-17.5625,-11.3125,-2.625,-3.875,-3.6875,-8.5,-3.4375,-4.125,-1.875,-5.6875,-168.850677,-163.2258,-150.569809,-134.059738,-148.434433,-146.924042,-166.663223,-187.912781,5.726563,2885.457031,1.773438,5.265625,-1.140625,0.265625,-33.333336
3000880,-12,-11.25,-17.5,-14.875,-18.25,-19.8125,-20.6875,-14.6875,-1.75,-3.625,-3.5,-7,-3.4375,-3.5,-1.4375,-5.125,-164.371613,-161.715408,-148.486511,-129.320251,-148.069855,-145.101166,-162.496643,-190.256485,5.742188,2885.570313,0.765625,5.375,-1.15625,0.265625,-32
3000900,-15.4375,-13.8125,-20.5625,-16.9375,-21.25,-22.4375,-23.9375,-18.4375,-0.1875,-3.25,-3.0625,-5.875,-3.625,-2.8125,-0.8125,-3.75,-159.423889,-159.996796,-145.882492,-127.757858,-146.924133,-144.007538,-155.882294,-189.839951,5.773438,2885.683594,0.101563,5.515625,-1.15625,0.265625,-30.666664
3000920,-18.625,-17,-23.375,-19,-24.25,-25.4375,-26.9375,-22.3125,0,-2.625,-2.4375,-5.0625,-3.875,-2.625,-0.6875,-1.3125,-153.642761,-159.215561,-146.038742,-131.091125,-143.903366,-143.17421,-147.236633,-186.506683,5.757813,2885.796875,-0.648438,5.609375,-1.15625,0.265625,-29.333336
3000940,-21.625,-20.25,-26,-21.875,-27.3125,-28.5625,-30.1875,-26.125,0,-1,-2.4375,-4.0625,-3,-1.5,-0.6875,0.375,-148.382355,-163.434128,-143.799118,-138.070068,-140.726257,-143.538696,-138.174225,-183.121216,5.726563,2885.933594,-1.59375,5.65625,-1.140625,0.25,-28
3000960,-24.375,-23.75,-28.875,-25.0625,-30,-31.0625,-32.875,-30.5625,0.1875,-0.1875,-2.0625,-2.5,-2.5625,0.1875,-0.1875,0.1875,-144.997101,-168.329956,-138.747223,-143.017975,-137.341003,-143.48671,-133.955643,-171.611145,5.679688,2886.046875,-2.433594,5.65625,-1.09375,0.25,-26.666664
3000980,-27.1875,-26.8125,-31.5,-27.8125,-32.625,-33.9375,-35.25,-33.6875,0.375,0.625,-0.1875,-0.875,-3.875,1.125,-0.625,1.1875,-142.18457,-169.111084,-145.986572,-142.861633,-136.299271,-146.976135,-134.632629,-153.694748,5.648438,2886.160156,-3.179688,5.625,-1.03125,0.25,-25.333336
3001000,-29.9375,-30.125,-35.0625,-31.25,-35.375,-36.6875,-37.1875,-36.6875,0.5625,1.8125,1.1875,-0.875,-2.125,3.1875,-1.625,2,-138.069977,-165.100647,-147.496857,-143.121948,-136.195023,-144.632339,-130.518051,-131.872192,5.574219,2886.269531,-3.679688,5.59375,-0.953125,0.25,-24
3001020,-32.625,-34.625,-37.4375,-34.5,-37.75,-39.875,-39.5,-40.0625,1.375,2.25,2.875,-0.875,-1.3125,3.8125,0.1875,3.25,-129.945145,-160.98616,-139.05954,-140.986588,-132.549271,-132.601349,-119.945366,-110.414314,5.492188,2886.382813,-4.414063,5.5625,-0.84375,0.25,-22.666664
3001040,-35.5625,-37.9375,-39.25,-37,-40.1875,-42.8125,-42.8125,-40.875,2.1875,3.25,1.4375,0,-0.1875,4.875,2.125,5.8125,-117.96624,-154.319641,-124.528603,-132.653427,-119.789116,-116.40377,-105.414421,-91.091812,5.40625,2886.496094,-4.28125,5.546875,-0.75,0.25,-21.333336
3001060,-38.5,-40.0625,-45.1875,-38.4375,-43.625,-46.4375,-46.6875,-42.125,2.375,3.625,2.0625,1.25,1.25,6.125,3.875,7.5,-101.03952,-137.288742,-103.435303,-121.195335,-101.508255,-95.883377,-87.28981,-75.154648,5.316406,2886.609375,-4.933594,5.53125,-0.625,0.25,-20
3001080,-40.4375,-42.625,-46.5625,-41.875,-46.5,-48.0625,-47.6875,-43.125,2.8125,4.0625,2.25,1.5,2.3125,8.75,3.75,9.4375,-82.550323,-113.070511,-79.008736,-104.685272,-81.144104,-73.435936,-66.509003,-60.675793,5.21875,2886.71875,-5.449219,5.484375,-0.515625,0.25,-18.666664
3001100,-41.5,-45.8125,-46.5625,-44.8125,-48,-47.8125,-47.9375,-44.5625,3.4375,5.0625,3.875,4.25,3.9375,11.5,9.1875,10.25,-64.11322,-82.966988,-55.467571,-88.904358,-61.040367,-50.51976,-44.061562,-47.655235,5.109375,2886.804688,-6.171875,5.40625,-0.375,0.25,-17.333336
3001120,-42.3125,-48.1875,-47.25,-45.8125,-47.375,-48.25,-47.9375,-46,4.1875,5.6875,3.25,5.75,7.375,15.5625,10.4375,9.75,-46.457344,-59.842476,-31.874321,-74.425499,-40.103313,-30.468102,-22.082863,-39.322079,4.96875,2886.914063,-7.539063,5.40625,-0.21875,0.25,-16
3001140,-42.5625,-47.6875,-47,-46.875,-47.375,-48.75,-47.9375,-46.4375,7.625,7.75,9.3125,4.4375,14,15.0625,13.0625,11.75,-31.561848,-41.301231,-7.864421,-59.32169,-22.030794,-14.895526,-4.999897,-27.186939,4.800781,2887.027344,-7.742188,5.40625,-0.046875,0.25,-14.666664
3001160,-43.125,-47.6875,-47.25,-47.375,-47.8125,-49,-47.9375,-46.9375,10.375,6.125,12.4375,6.75,17,16.25,15.25,13.8125,-21.874561,-23.072454,-1.510386,-39.37421,-10.364376,-10.572705,-0.833317,-13.541395,4.671875,2887.113281,-7.449219,5.4375,0.109375,0.25,-13.333336
3001180,-43.6875,-47,-47,-48.1875,-48.25,-49.1875,-48.1875,-46.9375,12.25,8.3125,13.9375,12,18.625,17.8125,15.75,14.375,-13.801798,-7.083187,1.302056,-24.114086,1.249974,-8.906066,0.208329,2.708277,4.550781,2887.195313,-7.351563,5.453125,0.265625,0.25,-12
3001200,-44,-47.6875,-47,-48.75,-48.25,-49.1875,-48.1875,-46.6875,12.25,13.25,16.8125,13.0625,14.5625,17.125,14.4375,13.75,-7.656092,2.968689,9.531054,-13.124729,12.708071,1.61455,2.916606,18.749613,4.382813,2887.28125,-8.09375,5.484375,0.40625,0.234375,-10.666664
3001220,-44,-48.1875,-47,-49,-48.6875,-49.1875,-47.6875,-46.1875,13.5,15,16.5,13.0625,9.4375,16.9375,11.5,13.375,-3.281182,8.697737,20.624575,1.302056,29.582722,21.197479,13.958045,33.228481,4.210938,2887.363281,-8.507813,5.5625,0.5625,0.234375,-9.333336
3001240,-44,-48.1875,-46.8125,-48.75,-48.4375,-49.625,-47.9375,-45.5,14.3125,16.125,13.625,12.875,8.125,15.1875,6.4375,13.375,5.781131,21.614138,38.228378,16.770487,48.488583,47.603184,32.968067,48.905239,4.023438,2887.449219,-9.570313,5.65625,0.71875,0.234375,-8
3001260,-43.4375,-47.6875,-46.5625,-48.4375,-46.0625,-49.1875,-47.9375,-44.3125,14.5625,16.625,17.3125,13.9375,9.4375,14.6875,5.625,13.375,19.114189,37.551308,56.09259,35.5201,64.998657,71.821434,53.280151,62.967449,3.847656,2887.53125,-9.015625,5.734375,0.890625,0.234375,-6.666664
3001280,-43.4375,-46.75,-44.9375,-47.6875,-44.125,-47.125,-47.1875,-42.875,10.25,17.625,25.875,14.9375,13.25,18.6875,7.9375,13,36.561745,57.030071,74.113052,52.967655,79.52961,92.341843,71.925598,76.873413,3.710938,2887.53125,-7.386719,5.796875,1.046875,0.234375,-5.333336
3001300,-43.4375,-45.3125,-42.8125,-46.125,-42.3125,-43.6875,-44.5,-41.125,12.5625,16.9375,37.4375,15.1875,22.3125,24.5,13.4375,13.5625,56.61338,72.706787,88.904358,67.081909,90.466827,108.435196,86.821068,88.591866,3.605469,2887.53125,-5.929688,5.859375,1.171875,0.21875,-4
3001320,-42,-43.0625,-40.0625,-44.5625,-40.4375,-39.875,-41.25,-39,14.6875,17.375,50.3125,15,30.4375,31.375,21.6875,16.8125,75.675476,83.591972,99.789543,78.175423,94.268829,117.653748,100.570778,97.810417,3.453125,2887.53125,-3.152344,5.90625,1.265625,0.21875,-2.666664
3001340,-39.875,-41,-37.9375,-42.375,-38.875,-38,-39.1875,-37,15.1875,19.8125,63.0625,17,35.75,43.6875,34.625,23.0625,90.935509,90.310524,105.41436,86.977264,92.602142,116.976608,108.018471,103.903976,3.34375,2887.53125,-1.023438,5.875,1.296875,0.21875,-1.333336
3001360,-37.125,-39.125,-35.875,-40.5,-36.6875,-36.125,-37.1875,-34.5625,19.4375,27.75,75.1875,22.75,44.125,55.1875,46,31.4375,104.060219,94.633347,104.372711,92.706306,92.497978,108.851784,107.705978,107.705978,3.304688,2887.53125,2.085938,5.703125,1.296875,0.21875,0
