Time,SwivelPower,SwivelPower,SwivelPower,SwivelPower,SwivelPower,SwivelPower,SwivelPower,SwivelPower,MinAngle,MinAngle,MinAngle,MinAngle,MinAngle,MinAngle,MinAngle,MinAngle,CatchSlip,CatchSlip,CatchSlip,CatchSlip,CatchSlip,CatchSlip,CatchSlip,CatchSlip,MaxAngle,MaxAngle,MaxAngle,MaxAngle,MaxAngle,MaxAngle,MaxAngle,MaxAngle,FinishSlip,FinishSlip,FinishSlip,FinishSlip,FinishSlip,FinishSlip,FinishSlip,FinishSlip,Drive Start T,Drive Start T,Drive Start T,Drive Start T,Drive Start T,Drive Start T,Drive Start T,Drive Start T,Rower Swivel Power,Rower Swivel Power,Rower Swivel Power,Rower Swivel Power,Rower Swivel Power,Rower Swivel Power,Rower Swivel Power,Rower Swivel Power,Drive Time,Drive Time,Drive Time,Drive Time,Drive Time,Drive Time,Drive Time,Drive Time,Recovery Time,Recovery Time,Recovery Time,Recovery Time,Recovery Time,Recovery Time,Recovery Time,Recovery Time,Angle Max F,Angle Max F,Angle Max F,Angle Max F,Angle Max F,Angle Max F,Angle Max F,Angle Max F,Angle 0.7 F,Angle 0.7 F,Angle 0.7 F,Angle 0.7 F,Angle 0.7 F,Angle 0.7 F,Angle 0.7 F,Angle 0.7 F,Work PC Q1,Work PC Q1,Work PC Q1,Work PC Q1,Work PC Q1,Work PC Q1,Work PC Q1,Work PC Q1,Work PC Q2,Work PC Q2,Work PC Q2,Work PC Q2,Work PC Q2,Work PC Q2,Work PC Q2,Work PC Q2,Work PC Q3,Work PC Q3,Work PC Q3,Work PC Q3,Work PC Q3,Work PC Q3,Work PC Q3,Work PC Q3,Work PC Q4,Work PC Q4,Work PC Q4,Work PC Q4,Work PC Q4,Work PC Q4,Work PC Q4,Work PC Q4,Max Force PC,Max Force PC,Max Force PC,Max Force PC,Max Force PC,Max Force PC,Max Force PC,Max Force PC,Rating,AvgBoatSpeed,StrokeNumber,Dist/Stroke,Average Power
3181560,190,220,258,208,231,228,189,215,-45.0625,-47,-47.625,-46.625,-48.25,-45.375,-49.1875,-46.9375,7.25,9.9375,1.6875,12.0625,7.8125,9.0625,8.875,11.25,31.375,32.125,29.375,31.8125,28.375,32.125,31.1875,38.8125,16.8125,16.1875,10.625,16.75,11.3125,11.25,13.75,11.25,46,45,50,44,47,48,48,47,190,220,258,208,231,228,189,215,0.830078,0.859619,0.81665,0.810059,0.810059,0.820068,0.790039,0.890137,0.73999,0.740234,0.733398,0.75,0.709961,0.679932,0.75,0.689941,-13.25,-15.5625,-35.625,-13.6875,-9.375,-12.3125,-31.5625,-24.625,-28.674999,-30.525,-42.009903,-26.663435,-25.46875,-33.48336,-37.573437,-32.05304,21.772976,19.786917,27.976204,16.537327,16.622536,21.468391,28.397232,23.915571,43.111954,46.242447,36.903496,48.027508,34.119911,42.142895,41.29837,41.416389,31.308868,29.814859,29.400932,30.268208,40.008846,28.389948,21.722998,25.044493,3.8062,4.155775,5.719369,5.16696,9.248708,7.998763,8.581398,9.623548,41.483292,39.731438,15.384616,41.992031,50.734097,42.661293,21.576128,26.020409,37.5,3.617188,756,5.714844,217
3183120,207,222,261,201,210,245,155,218,-45.3125,-46.0625,-47.25,-46.375,-48.6875,-45.5625,-50.8125,-46.9375,7.125,9.8125,2.0625,11.625,8.1875,7.1875,15.0625,11.125,31.9375,31.875,30.875,31.3125,29.5,30.9375,29.875,38.0625,17.0625,15.6875,11.4375,16.0625,12.5625,9.125,13.25,10.9375,45,45,49,44,46,48,45,46,207,222,261,201,210,245,155,218,0.869873,0.849854,0.889893,0.799805,0.819824,0.853271,0.789795,0.899902,0.72998,0.75,0.649902,0.75,0.709961,0.666504,0.73999,0.679932,-11.0625,-15.5625,-35.0625,-13.5,-4.9375,-28.3125,-28.5625,-24.625,-28.903929,-29.726749,-41.290997,-25.420834,-26.292189,-35.207653,-34.40424,-32.477596,21.291359,19.486584,28.735668,17.131594,18.010075,22.603662,19.761177,22.95916,42.153885,46.67569,37.762432,47.165245,34.24015,38.710155,49.082329,41.168438,33.286224,29.471943,27.198666,30.023273,40.252079,28.613619,25.996908,25.575796,3.268537,4.365782,6.303231,5.679888,7.497702,10.072564,5.159592,10.296608,44.336571,39.133923,15.6,42.316975,55.955238,22.549019,26.234341,26.249998,38,3.375,757,5.265625,214
3184700,184,208,230,212,236,265,177,209,-45.625,-46.75,-44.9375,-47.375,-48.4375,-46.875,-47.9375,-46.9375,8.5,11.5625,3.875,9.8125,8.125,7.6875,8.125,12.1875,31.625,31.875,30.625,30.625,30.8125,31.625,33.75,38.0625,16.4375,17.375,12.25,15.8125,12.5625,8.8125,16,10.75,44,44,48,45,46,48,47,46,184,208,230,212,236,265,177,209,0.860107,0.859863,0.839844,0.830078,0.820068,0.820068,0.780029,0.909912,0.76001,0.740234,0.660156,0.72998,0.699951,0.689941,0.76001,0.670166,-12.5,-14.5625,-30.0625,-16,-9.125,-14.625,-31.5625,-24.375,-27.801361,-30.512272,-36.826107,-28.287502,-25.788773,-35.337051,-37.357609,-31.623749,20.72736,18.035995,28.996754,18.372189,16.473499,20.942827,31.809368,20.803345,42.644566,47.874672,37.168945,46.541443,36.283691,40.544552,39.178173,41.591938,32.314289,30.731094,26.765421,29.411463,39.755928,28.70574,23.315557,27.103407,4.313788,3.358236,7.068879,5.674906,7.486881,9.806879,5.696902,10.501307,42.880257,40.937996,20.01634,40.224358,49.605679,41.082802,20.045906,26.544117,37.5,3.507813,758,5.546875,215
3186300,210,226,252,196,248,223,183,197,-45.3125,-47.6875,-49.5,-46.375,-49.375,-46.4375,-50.8125,-46.1875,7.4375,9.75,2.6875,11.5625,7.375,9.125,10.375,12.3125,32.1875,30.625,29.625,30.875,29.75,30.9375,32.25,38.3125,15.5,15.8125,11.6875,17.4375,12.0625,10.4375,15.9375,11,46,45,51,45,48,49,48,46,210,226,252,196,248,223,183,197,0.840088,0.859863,0.880127,0.810059,0.870117,0.830078,0.800049,0.900146,0.73999,0.75,0.659912,0.73999,0.659912,0.689941,0.76001,0.679932,-10.8125,-18.625,-36.6875,-14.3125,-8,-15.625,-31.5625,-24.375,-27.639999,-32.420147,-42.711494,-26.94408,-23.869015,-34.703789,-37.734638,-31.478962,19.956659,20.089981,28.602737,17.864397,16.133436,21.165838,26.558876,22.595047,41.707596,47.579998,37.863365,49.038975,34.488205,40.92337,44.513069,40.82901,32.965828,29.371531,28.119356,28.580553,41.13969,28.542051,21.189182,25.694149,5.369918,2.958494,5.414535,4.51608,8.238668,9.368742,7.738873,10.881796,44.516129,36.643024,16.040689,41.504852,52.440948,39.822296,23.17532,25.81361,37.5,3.378906,759,5.40625,216
3187900,195,208,239,210,258,234,182,212,-45.3125,-48.375,-47.25,-46.625,-48,-47.5625,-49.4375,-47.125,10.5,10.4375,2.8125,10.8125,7.375,8.4375,6.9375,11.6875,31.375,32.125,31.125,31.8125,30,30.9375,32.25,38.0625,16.3125,18.1875,13.0625,16.375,12.875,10.25,35.4375,10.8125,45,46,50,47,48,50,49,48,195,208,239,210,258,234,182,212,0.829834,0.889893,0.819824,0.834717,0.799805,0.850098,0.959961,0.909912,0.72998,0.75,0.719971,0.715088,0.72998,0.669922,0.619873,0.679932,-12,-18.625,-34.5625,-15.5625,-6.8125,-15.375,-33.375,-25.625,-26.736694,-31.619267,-40.57753,-27.211113,-26.541935,-35.792343,-39.297501,-31.96875,18.521671,19.448072,29.778961,18.043324,17.392561,20.695028,34.773956,22.566284,42.625656,47.344398,38.440681,47.22303,36.778103,40.770416,41.94788,41.460304,34.302052,29.815626,27.364428,29.729895,39.893021,28.374525,16.976379,25.946674,4.550622,3.3919,4.415933,5.003754,5.936311,10.160028,6.301783,10.026736,43.29813,36.95652,16.188198,39.601593,52.804489,41.003185,19.847328,25.238445,37.5,3.414063,760,5.464844,217
3189520,210,216,276,242,231,223,190,249,-46.125,-47.9375,-50.9375,-49.3125,-50.25,-48.0625,-50.5625,-49.8125,10.0625,10,2.125,10.375,8.5,9.125,9.1875,11.375,32.4375,31.125,31.625,32.8125,29.75,31.1875,32.75,39.0625,15.3125,16,11.125,15.1875,11.0625,10.375,15.0625,10.8125,46,47,51,47,48,50,49,49,210,216,276,242,231,223,190,249,0.879883,0.870117,0.860107,0.849854,0.830078,0.860352,0.800049,0.930176,0.750244,0.76001,0.72998,0.750244,0.72998,0.709717,0.780029,0.699951,-10.375,-17.9375,-39.25,-14.4375,-11.9375,-15.875,-32.0625,-28.0625,-26.13731,-32.380886,-44.770702,-28.198681,-25.652517,-34.869263,-38.496952,-34.021503,17.517841,20.23243,26.299212,16.490273,15.281219,19.981699,29.214113,22.421822,41.491913,47.465405,38.031292,47.258034,34.133797,42.230381,43.40556,43.093231,36.493561,29.609276,28.585581,31.186094,40.812019,28.517897,20.688263,25.228008,4.496684,2.692892,7.08392,5.065602,9.772967,9.270026,6.692063,9.256941,45.505173,37.354084,14.155942,42.465752,47.890625,40.615143,22.205551,24.472574,37,3.527344,761,5.714844,229
3191160,181,223,261,216,235,225,223,200,-47.6875,-51.25,-50.125,-48.1875,-50.25,-47.5625,-52.25,-47.5625,10,11.6875,2.4375,10.6875,7.5,9.3125,6.5625,12.25,31.9375,32.625,29.625,32.5625,29.5,32.625,32.5,39.3125,17.625,16.25,10.375,15.9375,11.5625,12,15.75,11.125,46,46,51,47,49,51,52,49,181,223,261,216,235,225,223,200,0.929932,0.939941,0.839844,0.849854,0.809814,0.849854,0.939941,0.919922,0.75,0.73999,0.73999,0.76001,0.76001,0.709961,0.639893,0.719971,-12.5,-19.0625,-15.4375,-15.8125,-6.8125,-14.625,-33.125,-25.0625,-27.664703,-32.259998,-43.51313,-27.510834,-26.704166,-35.305328,-41.08762,-32.36483,19.894413,16.993097,25.916451,17.34417,16.020071,21.327681,32.436134,21.989388,43.199287,47.787056,38.011776,47.297775,34.724953,41.834785,43.18103,41.818611,32.930962,30.73844,29.060328,30.264973,40.365486,28.587904,18.252354,25.714441,3.975339,4.481407,7.011448,5.093081,8.88949,8.249631,6.130488,10.477559,44.191521,38.375561,42.431194,40.09288,54.467083,41.075603,22.830051,25.899279,36.5,3.484375,762,5.714844,220
3192760,182,215,249,235,221,206,182,200,-46.625,-47,-47.4375,-47.9375,-49.625,-46.875,-53.1875,-47.375,10.8125,10.25,2.875,9.1875,9.5,9.4375,12.875,12.25,32.1875,29.875,30.375,32.0625,30.25,31.1875,30.4375,39.3125,16.5625,14.125,11.125,15,11.3125,10.875,13.0625,11.375,44,46,50,47,47,48,48,46,182,215,249,235,221,206,182,200,0.900146,0.890137,0.813477,0.820068,0.830078,0.870117,0.820068,0.920166,0.73999,0.75,0.726563,0.75,0.709961,0.689941,0.76001,0.699951,-10.8125,-17,-33.5,-13.9375,-1.09375,-16.625,-32.375,-25.625,-28.606251,-30.326355,-40.108936,-28.906326,-21.184849,-35.060398,-37.955261,-31.971294,19.390303,19.623281,28.213287,18.490128,15.068166,21.025068,22.660212,22.38538,42.108734,47.919647,36.18008,46.96682,31.065899,41.433437,45.429291,42.042862,34.083843,29.207718,28.013271,29.269167,42.509148,28.51635,25.115601,25.1696,4.417122,3.249357,7.593369,5.273884,11.356785,9.025148,6.7949,10.402164,45.440125,38.034866,17.628458,42.5,60.758995,38.750999,24.078091,25.090122,37.5,3.464844,763,5.546875,211
3194380,204,221,262,211,235,208,180,195,-45.875,-49.9375,-49.3125,-47.375,-48.875,-46,-50.125,-46.4375,11.25,9.625,3.875,11.375,8.375,9.4375,9.1875,12.4375,31.625,30.875,30.375,32.0625,31.3125,31.625,33.25,38.8125,16.4375,16.3125,11,17.625,12.9375,11,15.9375,10.75,45,47,51,46,48,49,49,46,204,221,262,211,235,208,180,195,0.899902,0.879883,0.860107,0.819824,0.839844,0.870117,0.799805,0.909912,0.73999,0.75,0.679932,0.73999,0.709961,0.659912,0.76001,0.689941,-8,-18.875,-34.8125,-14.625,-6.125,-13.375,-30.9375,-24.8125,-23.047581,-35.156738,-41.071545,-26.911057,-22.875,-34.081253,-38.264675,-31.49378,17.357109,21.02035,26.361006,17.157194,16.227833,21.016922,28.753826,22.850872,40.311859,48.080761,37.614422,48.50985,34.696545,41.491146,43.753429,40.034424,38.680355,27.90033,28.836292,29.569059,41.669178,28.588781,18.344862,25.584326,3.650672,2.998562,7.188277,4.763894,7.406442,8.903146,9.147878,11.530382,48.870968,37.967915,18.026417,41.227379,53.312546,42.028984,23.013493,25.36657,37,3.507813,764,5.6875,214
3195980,177,212,266,207,227,225,170,203,-44.8125,-48.1875,-48.4375,-47.9375,-49.375,-47.125,-50.125,-49.8125,9.9375,10,2.8125,11.375,8.625,8.3125,8.375,15.5625,32.1875,30.625,30.625,31.8125,29.75,31.1875,32.75,38.0625,17.6875,16.0625,11.25,16.5,11.5625,10.5625,16.5625,10.375,46,47,51,47,48,50,49,48,177,212,266,207,227,225,170,203,0.880127,0.880127,0.820313,0.830078,0.810059,0.870117,0.810059,0.820068,0.73999,0.76001,0.739746,0.75,0.72998,0.679932,0.77002,0.73999,-12.75,-18.125,-34.3125,-13.6875,-11.375,-17.125,-30.9375,-26.625,-28.695536,-31.137768,-41.12587,-26.283333,-27.19471,-36.54084,-39.448982,-32.521446,20.86062,19.502052,27.940269,16.722082,15.763068,22.145172,32.300442,17.923338,43.572323,47.427742,37.613209,47.671944,34.5942,40.01088,42.380489,41.525982,33.11264,29.132103,28.406338,30.131546,38.409443,28.673019,19.537163,28.181627,2.454415,3.938103,6.040189,5.474431,11.233286,9.170922,5.781903,12.369052,41.63961,37.78476,17.642467,42.946709,48.025276,38.30806,23.152338,26.312056,37.5,3.394531,765,5.433594,210
3197580,165,208,251,207,210,214,164,226,-45.625,-47.4375,-47.8125,-47.6875,-48.875,-46,-49.1875,-48.5625,13.0625,10.375,2.125,11.375,8.5625,8.8125,11.5,11.1875,30.875,30.625,30.375,32.3125,28.9375,31.4375,32.75,39.0625,15.875,15.875,11.4375,16.25,11.8125,10.1875,15.375,10.75,43,46,50,45,47,48,47,47,165,208,251,207,210,214,164,226,0.869873,0.879883,0.840088,0.839844,0.830078,0.830078,0.800049,0.919922,0.810059,0.800049,0.76001,0.790283,0.76001,0.75,0.800049,0.73999,-13,-17.1875,-34.8125,-14.625,-8.6875,-14.375,-29.0625,-27.75,-26.391745,-30.488527,-41.529499,-27.216995,-26.995121,-34.477791,-36.344162,-33.661865,20.450731,19.369368,27.874008,17.475595,16.778704,21.385719,24.758877,23.386679,42.699299,47.344517,37.300701,47.752495,34.070484,40.133533,40.947716,41.849815,31.848526,29.392391,27.95175,29.386127,39.997211,28.493261,22.649876,24.853533,5.001445,3.893721,6.873538,5.385779,9.153602,9.987486,11.643532,9.909975,42.647057,38.020424,16.573706,41.328125,51.646584,40.839386,24.561403,23.751783,37.5,3.464844,766,5.546875,205
3199180,203,208,265,216,231,208,166,202,-46.875,-47,-48.25,-47.375,-48,-46.25,-49.625,-47.375,6.125,10.125,2.5,10.5625,8.8125,8.9375,9.8125,12.1875,31.125,31.375,29.625,32.3125,30,26.9375,32.5,38.3125,16.0625,16.4375,10.5625,16.125,12.1875,5.6875,15,11.375,47,46,50,46,47,48,48,47,203,208,265,216,231,208,166,202,0.879883,0.860107,0.884766,0.830078,0.819824,0.849854,0.810059,0.879883,0.720215,0.73999,0.655273,0.72998,0.710205,0.690186,0.75,0.690186,-11.75,-16.5,-34.8125,-13.5,-6.5625,-13.125,-32.0625,-25.0625,-32.450935,-30.436029,-41.61306,-27.629034,-22.788061,-34.47282,-37.995975,-32.091995,22.748421,19.477547,28.023764,17.865484,15.881465,20.993206,27.931517,22.680876,43.451324,46.762745,38.19059,47.690193,34.772182,40.699829,41.946541,41.284023,29.864389,30.58474,28.018913,29.092459,41.458492,28.424215,21.918913,25.760263,3.935868,3.17497,5.766729,5.351863,7.887862,9.882748,8.203021,10.274837,45.032051,38.91547,16.929132,42.509804,53.125,42.536118,21.385084,26.039389,37.5,3.429688,767,5.492188,212
3200760,179,207,250,206,217,223,153,215,-46.875,-46.5,-47,-46.875,-49.125,-45.375,-48.1875,-46.6875,8.5625,10.75,2.625,10.625,7.8125,8.8125,10.3125,11.8125,31.9375,32.125,30.375,31.5625,30,32.125,32.5,38.5625,17.625,17.0625,11.3125,15.6875,12.3125,10.625,16.625,10.75,45,45,49,45,46,48,47,47,179,207,250,206,217,223,153,215,0.890137,0.890137,0.810059,0.820068,0.830078,0.830078,0.780029,0.900146,0.76001,0.73999,0.75,0.76001,0.73999,0.709961,0.780029,0.699951,-14.21875,-15.0625,-33,-14.625,2,-12.875,-28.0625,-24.8125,-29.807096,-29.113098,-39.998909,-26.672501,-30.540178,-34.116901,-35.202545,-31.630337,22.266581,19.053637,29.629894,17.783943,17.876472,21.87496,27.671459,22.480883,46.055496,48.255642,35.434196,47.434925,34.140675,40.052841,41.521568,41.265316,27.39617,29.478731,29.167622,29.211229,39.382557,29.082945,24.399891,26.602417,4.281751,3.211992,5.768288,5.569905,8.600298,8.98925,6.407088,9.651383,41.435371,39.9841,17.92,41.115536,64.612953,41.935482,24.941904,25.659824,37.5,3.347656,768,5.292969,206
3202380,175,216,242,227,221,229,184,218,-47.1875,-47.9375,-46.8125,-47.375,-47.5625,-45.5625,-51.0625,-47.5625,8.25,9.9375,2.6875,10.6875,8.5625,8.75,12.75,11,31.625,31.125,31.125,31.3125,24.9375,31.625,33,39.0625,19.0625,16.25,13.3125,14.3125,8.0625,9.8125,14.4375,10.4375,46,46,51,46,48,49,49,48,175,216,242,227,221,229,184,218,0.909912,0.899902,0.949951,0.819824,0.830078,0.800049,0.790039,0.909912,0.73999,0.75,0.639893,0.75,0.709961,0.709961,0.76001,0.699951,-14.3125,-20,-33.5,-14.875,-5.875,-13.625,-28.34375,-27.4375,-30.805147,-31.886065,-39.870926,-28.034266,-21.293533,-33.268421,-36.475857,-32.962044,22.300385,19.602581,28.912357,16.940624,15.926192,20.492825,21.651592,24.229828,44.72858,47.017967,37.399693,46.521416,34.412815,40.985001,45.182091,40.284363,29.142511,29.48414,28.672827,30.469856,42.231075,28.182762,22.6064,25.235971,3.828528,3.895308,5.015123,6.068104,7.429914,10.339412,10.559923,10.249837,41.712925,35.335968,17.280001,41.30262,54.095703,41.376518,26.708302,23.232323,37,3.457031,769,5.601563,214
3203960,162,196,250,224,246,208,177,201,-45.0625,-45.8125,-46.5625,-46.875,-47.8125,-46.4375,-52.6875,-46.1875,13.75,10.4375,2.75,9.6875,8.75,10.5625,15.3125,12.1875,30.3125,30.375,31.625,31.5625,29.5,28.5,33.25,38.8125,16.0625,15.8125,12.0625,15.1875,12.0625,7.3125,16.5,12.125,44,47,51,47,48,49,48,47,162,196,250,224,246,208,177,201,0.880371,0.900146,0.909912,0.820313,0.820068,0.879883,0.800049,0.899902,0.739746,0.699951,0.630127,0.729736,0.699951,0.640137,0.73999,0.680176,-11.5625,-15.5625,-33.25,-13.6875,-5.4375,-14.375,-29.0625,-23.875,-26.223839,-29.611057,-39.72654,-27.355221,-21.237019,-33.798622,-35.555698,-30.746895,20.809694,20.313559,28.471624,18.293934,15.775704,19.919954,16.649933,23.144674,41.685192,48.11636,37.259056,47.928799,33.700798,40.934296,47.484241,41.297714,32.799412,29.642178,28.720266,28.690121,42.294914,29.309177,25.526688,25.918188,4.705709,1.927908,5.54905,5.087145,8.228586,9.836573,10.339136,9.639421,44.444447,38.938053,17.749603,42.310757,54.810024,41.171749,27.490908,26.249998,37.5,3.472656,770,5.492188,208
3205540,194,201,240,229,223,244,178,207,-47.4375,-46.3125,-47.625,-46.875,-48.4375,-46.875,-49.625,-47.5625,8.6875,10.25,1.1875,10.8125,7.75,9.4375,8.6875,11.6875,30.875,32.125,28.5625,32.5625,28.9375,31.625,31.1875,38.3125,16.375,17.5,10.6875,16.25,11.5,10.25,14.3125,11.625,46,45,50,45,48,48,48,48,194,201,240,229,223,244,178,207,0.890137,0.879883,0.850098,0.800049,0.820068,0.830078,0.810059,0.910156,0.729736,0.73999,0.709961,0.73999,0.699951,0.689941,0.75,0.669922,-13.5625,-17.6875,-35.0625,-15.125,-5.53125,-14.875,-29.3125,-25.625,-30.410713,-30.478607,-41.955978,-27.24707,-27.934,-34.142647,-38.661251,-32.836185,20.867123,20.345139,29.982693,17.129065,17.629463,19.741539,28.699902,23.723764,43.973938,47.869751,38.873856,47.709431,33.127125,41.34491,43.363033,39.021038,30.87681,29.4536,26.459494,29.847198,39.443386,29.028046,20.628544,27.091698,4.282131,2.331509,4.683955,5.314311,9.800027,9.885508,7.308522,10.163502,43.256184,36.494022,15.952381,39.968529,55.595814,40.764332,24.80916,25.545851,37.5,3.421875,771,5.40625,214
3207120,189,204,233,214,216,218,193,214,-48.4375,-46.3125,-46.8125,-46.375,-48.25,-45.8125,-50.5625,-46.9375,7.1875,10.1875,1.9375,9.9375,7.9375,9.0625,8.75,11.625,31.9375,31.375,30.125,31.125,26.25,28.75,32.5,37.8125,19.25,15.9375,12.3125,15.625,10.1875,7.6875,16.0625,10.4375,46,45,49,46,47,48,48,47,189,204,233,214,216,218,193,214,0.889893,0.869873,0.879883,0.799805,0.810059,0.840088,0.799561,0.899902,0.75,0.73999,0.659912,0.73999,0.709961,0.699951,0.760254,0.679932,-17.8125,-17.1875,-34.8125,-13.6875,-7.0625,-14.125,-31.8125,-25.875,-33.116409,-30.293831,-41.036854,-27.082237,-26.968147,-33.691803,-39.162853,-31.85026,23.340893,19.908152,29.672697,17.95668,17.109903,20.121819,28.031277,22.422506,46.27467,46.067951,38.015614,46.906742,34.424896,39.911758,43.431152,39.924042,26.940563,30.134932,27.682045,28.901342,40.158165,29.070108,22.648275,27.269018,3.443875,3.888967,4.629641,6.235239,8.307032,10.896317,5.889294,10.384437,38.102646,37.489944,15.65008,42.177418,53.752041,41.694077,22.573364,24.852507,37.5,3.441406,772,5.4375,210
3208700,175,204,244,203,226,231,172,208,-46.125,-46.0625,-45.75,-46.375,-47.8125,-43.875,-49.4375,-47.125,10.8125,10.5,2.3125,11.375,8.1875,8.6875,9.5625,11.75,31.125,30.375,28.8125,31.5625,30.25,27.1875,29.375,38.3125,17.5,15.5,10.25,16.1875,13.375,5.5625,14.125,12.4375,43,45,50,45,47,48,47,48,175,204,244,203,226,231,172,208,0.860107,0.850098,0.869873,0.820068,0.820068,0.809814,0.810059,0.899902,0.76001,0.76001,0.660156,0.73999,0.719971,0.690186,0.75,0.680176,-16.25,-17.1875,-32.125,-14.40625,-9.375,-14.125,-30.6875,-24.8125,-29.364925,-30.189774,-39.367546,-26.453463,-27.699503,-32.267693,-37.294144,-31.479298,21.770977,19.868912,29.767185,17.450819,17.926481,21.227602,28.130325,23.569559,46.148609,47.408604,36.614761,47.44236,36.296894,41.205269,45.212589,41.256378,28.652378,30.060577,28.076767,29.424343,38.942413,28.660124,21.187023,26.711971,3.428035,2.661906,5.541284,5.682474,6.83421,8.907004,5.470062,8.462097,38.673138,37.04892,18.04878,41.018444,49.239391,39.273926,23.023792,26.115582,37.5,3.453125,773,5.460938,207
3210280,186,213,248,213,262,228,159,200,-49.6875,-46.5,-47.4375,-46.625,-47.8125,-46.4375,-49.875,-46.9375,7,9.9375,2.5,10.0625,7,8.25,9.875,12.6875,30.875,32.125,29.625,28.5,29.5,32.125,32.25,38.3125,18.1875,16.3125,10.6875,13.125,13.4375,10.875,35.5625,12.25,46,46,50,46,47,49,47,47,186,213,248,213,262,228,159,200,0.899902,0.900146,0.810059,0.810059,0.800049,0.840088,0.809814,0.900146,0.73999,0.719971,0.719971,0.72998,0.719971,0.679932,0.75,0.679932,-18.625,-16.5,-34.3125,-14.625,-11.375,-13.09375,-32.625,-26.875,-37.421097,-30.203453,-40.478893,-27.100597,-30.665762,-35.558842,-38.229504,-31.847931,23.946918,19.927134,28.884893,18.2906,17.758188,21.812557,31.141457,22.240356,45.720203,47.239193,36.871773,46.87479,39.349766,40.52742,40.643055,40.924171,25.765396,29.79627,28.298115,29.25341,36.850063,28.447571,20.655479,26.70631,4.567481,3.037405,5.94522,5.5812,6.041984,9.212452,7.560015,10.12916,38.557018,38.155804,16.759777,40.927258,47.130154,42.442322,21.004566,23.533724,37.5,3.4375,774,5.433594,213
3211940,169,222,287,241,255,245,204,264,-49.1875,-50.9375,-51.75,-49.3125,-51.375,-46.25,-51.5,-50.8125,11.5,10.3125,3.875,10.3125,5.75,7.625,7.5625,11.6875,32.9375,30.375,31.125,31.8125,28.375,32.375,32.5,39.5625,20.0625,14.0625,9.25,14.1875,12.625,10.1875,14.125,9,47,48,51,49,50,52,50,50,169,222,287,241,255,245,204,264,0.899902,0.916504,0.826416,0.839844,0.829834,0.839844,0.859863,0.939941,0.76001,0.763428,0.773438,0.77002,0.75,0.719971,0.780029,0.699951,-15.9375,-19.5625,-15.1875,-14.625,-12.6875,-28.8125,-34.1875,-28.625,-33.512501,-33.093338,-43.666668,-27.207558,-33.765007,-35.265133,-40.95575,-34.707947,20.799084,17.731606,23.223179,16.489132,18.082499,22.684877,28.33144,20.309566,44.921066,45.702435,37.28088,46.17247,36.496201,39.008732,39.901638,43.037327,31.374508,31.012302,30.954113,31.683764,38.053432,29.029707,23.092752,26.105198,2.905347,5.55366,8.541832,5.654637,7.367876,9.276685,8.67417,10.547909,40.487064,38.001514,43.591656,42.758091,48.510971,22.178061,20.610119,24.550484,36,3.5625,775,5.914063,235
3213580,203,235,261,232,238,237,182,202,-49.6875,-50.1875,-49.5,-49,-51.5625,-49.1875,-50.125,-49.0625,9.6875,11.5625,4.0625,10.8125,7.3125,8.5625,8.6875,12.1875,32.1875,33.125,30.375,32.8125,28.9375,32.375,33.25,39.3125,13.5625,15,9.625,16.0625,11.5625,10.625,15.1875,11,45,46,50,46,48,51,48,48,203,235,261,232,238,237,182,202,0.889648,0.939941,0.840088,0.839844,0.860107,0.890137,0.850342,0.939697,0.810303,0.76001,0.76001,0.800293,0.76001,0.709961,0.779785,0.720215,-12.4375,-16.875,-34.3125,-15.5625,-14.0625,-30.375,-32.375,-26.875,-29.247337,-31.195395,-41.389439,-27.879118,-31.38092,-37.358643,-39.322578,-33.777939,17.951138,16.220453,24.503819,16.750393,16.977388,21.629889,28.547382,22.630272,39.580624,46.252846,37.080235,47.774811,34.918941,41.195511,39.99324,40.418156,35.457661,31.885368,30.072741,29.723566,38.491531,28.53581,24.116112,25.956854,7.010578,5.641328,8.343207,5.751231,9.612143,8.638785,7.343265,10.994715,45.496185,39.984997,18.721109,40.870892,46.583851,23.065134,21.289356,25.106081,36.5,3.53125,776,5.796875,223
3215220,185,244,255,231,239,227,147,191,-47.1875,-48.875,-50.125,-47.9375,-49.625,-48.5,-50.125,-48.0625,13.5625,9.5625,2.5625,10.375,9,9.3125,11.3125,13.125,31.625,33.4375,31.125,32.8125,29.25,31.1875,30.9375,39.3125,16.375,14.875,12.125,13.9375,12.1875,10.25,12.8125,10.875,43,47,50,46,47,49,48,47,185,244,255,231,239,227,147,191,0.900146,0.870117,0.859863,0.830078,0.859863,0.879395,0.810059,0.919922,0.780029,0.790039,0.740234,0.780029,0.740234,0.720459,0.790039,0.720215,-11.5625,-18.625,-37.6875,-15.5625,-6.5625,-15.625,-29.75,-25.71875,-25.799793,-33.179291,-43.748402,-28.229395,-23.833553,-35.929169,-38.475773,-32.573692,17.19029,19.676685,26.222673,16.98242,15.059419,19.890234,22.557011,21.962053,44.346336,45.319374,37.604679,46.987717,33.93306,41.089703,37.315929,40.301697,34.574711,29.628971,28.581804,30.086037,41.949799,29.714451,28.105175,26.251755,3.888664,5.374967,7.590838,5.94383,9.05772,9.305612,12.021886,11.484502,45.202221,36.750187,15.502687,40.09288,54.595882,41.254902,24.43778,25.572247,36.5,3.515625,777,5.769531,214
